%time,Real Time UTC,field.latitude,field.longitude
1.53531170429685E+018,29/08/2018 14:43:24,50.819026947,-1.3121733666
1.53531170436576E+018,29/08/2018 14:43:24,50.819026947,-1.3121733666
1.53531170443949E+018,29/08/2018 14:43:24,50.819026947,-1.3121733666
1.53531170450871E+018,29/08/2018 14:43:25,50.819026947,-1.3121733666
1.53531170458728E+018,29/08/2018 14:43:25,50.819026947,-1.3121733666
1.53531170465667E+018,29/08/2018 14:43:25,50.819026947,-1.3121733666
1.53531170473058E+018,29/08/2018 14:43:25,50.819026947,-1.3121733666
1.53531170480258E+018,29/08/2018 14:43:25,50.819026947,-1.3121733666
1.53531170487801E+018,29/08/2018 14:43:25,50.819026947,-1.3121733666
1.53531170494758E+018,29/08/2018 14:43:25,50.819026947,-1.3121733666
1.53531170502191E+018,29/08/2018 14:43:25,50.819026947,-1.3121733666
1.53531170508989E+018,29/08/2018 14:43:25,50.819026947,-1.3121733666
1.53531170516804E+018,29/08/2018 14:43:25,50.819026947,-1.3121733666
1.53531170523793E+018,29/08/2018 14:43:25,50.819026947,-1.3121733666
1.53531170531284E+018,29/08/2018 14:43:25,50.819026947,-1.3121733666
1.53531170538074E+018,29/08/2018 14:43:25,50.819026947,-1.3121733666
1.53531170545936E+018,29/08/2018 14:43:25,50.819026947,-1.3121733666
1.53531170552792E+018,29/08/2018 14:43:26,50.819026947,-1.3121733666
1.53531170560555E+018,29/08/2018 14:43:26,50.819026947,-1.3121733666
1.53531170567169E+018,29/08/2018 14:43:26,50.819026947,-1.3121733666
1.53531170574951E+018,29/08/2018 14:43:26,50.819026947,-1.3121733666
1.5353117058186E+018,29/08/2018 14:43:26,50.819026947,-1.3121733666
1.5353117058935E+018,29/08/2018 14:43:26,50.819026947,-1.3121733666
1.53531170596277E+018,29/08/2018 14:43:26,50.819026947,-1.3121733666
1.53531170604058E+018,29/08/2018 14:43:26,50.819026947,-1.3121733666
1.53531170611137E+018,29/08/2018 14:43:26,50.819026947,-1.3121716976
1.53531170618916E+018,29/08/2018 14:43:26,50.819026947,-1.3121716976
1.5353117062582E+018,29/08/2018 14:43:26,50.819026947,-1.3121716976
1.5353117063318E+018,29/08/2018 14:43:26,50.819026947,-1.3121716976
1.53531170640541E+018,29/08/2018 14:43:26,50.819026947,-1.3121716976
1.53531170648038E+018,29/08/2018 14:43:26,50.819026947,-1.3121716976
1.53531170654749E+018,29/08/2018 14:43:27,50.819026947,-1.3121716976
1.53531170662199E+018,29/08/2018 14:43:27,50.819026947,-1.3121716976
1.53531170669126E+018,29/08/2018 14:43:27,50.819026947,-1.3121716976
1.53531170676925E+018,29/08/2018 14:43:27,50.819026947,-1.3121716976
1.53531170683954E+018,29/08/2018 14:43:27,50.819026947,-1.3121716976
1.53531170691261E+018,29/08/2018 14:43:27,50.819026947,-1.3121716976
1.53531170698201E+018,29/08/2018 14:43:27,50.819026947,-1.3121716976
1.53531170706178E+018,29/08/2018 14:43:27,50.819026947,-1.3121716976
1.53531170713141E+018,29/08/2018 14:43:27,50.819026947,-1.3121716976
1.53531170720848E+018,29/08/2018 14:43:27,50.819026947,-1.3121716976
1.53531170727856E+018,29/08/2018 14:43:27,50.819026947,-1.3121716976
1.53531170735171E+018,29/08/2018 14:43:27,50.819026947,-1.3121716976
1.53531170742065E+018,29/08/2018 14:43:27,50.819026947,-1.3121716976
1.53531170750152E+018,29/08/2018 14:43:28,50.819026947,-1.3121716976
1.5353117075686E+018,29/08/2018 14:43:28,50.819026947,-1.3121716976
